device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0060,,2026/03/21 06:12:01 PM,ORD-022489,372,FAB-C,AREA-1,SYS-ALPHA,20,4,15,15,1,6,9,2,5,3,1,4,3,6,380,normal,False
DEV-0099,ENGINEERING,2026/03/23 06:36:58 PM,ORD-022490,32,FAB-B,AREA-2,SYS-GAMMA,8,4,16,10,1,8,3,2,4,4,1,4,3,1,68,normal,False
DEV-0015,STANDBY,2026/03/09 05:20:17 PM,ORD-022491,657,FAB-B,AREA-2,SYS-GAMMA,5,5,23,13,1,13,8,2,6,3,2,4,2,13,785,normal,False
DEV-0179,ENGINEERING,2026/03/31 11:47:08 AM,ORD-022492,78,FAB-C,,SYS-BETA,35,5,26,10,2,17,3,2,6,4,1,3,3,1,95,normal,False
DEV-0068,PRODUCTION,2026/03/08 09:00:38 PM,ORD-022493,961,FAB-C,,SYS-GAMMA,3,7,17,12,4,7,6,2,7,4,1,3,2,28,1683,normal,False
DEV-0006,STANDBY,2026/03/03 07:04:53 AM,ORD-022494,158,FAB-A,AREA-2,SYS-BETA,14,15,26,25,13,18,21,1,6,2,1,2,2,9,554,normal,True
DEV-0135,STANDBY,2026/03/18 04:16:31 PM,ORD-022495,43,FAB-C,,SYS-GAMMA,1,3,16,14,1,8,9,1,3,3,1,5,2,1,61,normal,False
DEV-0021,STANDBY,2026/03/11 04:03:12 PM,ORD-022496,34,FAB-A,AREA-2,SYS-GAMMA,9,5,23,14,2,12,9,2,6,3,1,5,2,1,69,normal,False
DEV-0103,ENGINEERING,2026/03/08 03:45:25 AM,ORD-022497,1179,FAB-B,AREA-3,SYS-BETA,3,6,18,14,3,9,11,2,4,2,1,5,1,29,1743,normal,False
DEV-0194,PRODUCTION,2026/03/15 09:49:51 AM,ORD-022498,1658,FAB-C,AREA-3,SYS-BETA,5,5,17,15,2,9,8,2,4,5,1,4,2,34,2045,normal,False
DEV-0141,,2026/03/16 03:30:26 PM,ORD-022499,146,FAB-B,AREA-3,SYS-GAMMA,1,7,11,14,4,6,9,2,3,4,1,2,1,4,241,normal,False
DEV-0107,STANDBY,2026/03/15 01:09:52 PM,ORD-022500,977,FAB-A,AREA-1,SYS-GAMMA,13,4,24,12,2,17,7,1,3,2,1,4,3,16,973,normal,False
DEV-0123,STANDBY,2026/03/20 10:32:32 AM,ORD-022501,630,FAB-A,AREA-2,SYS-GAMMA,56,6,13,11,3,8,5,2,3,5,1,2,1,15,956,normal,False
DEV-0117,,2026/03/06 05:53:59 AM,ORD-022502,390,FAB-C,AREA-2,SYS-GAMMA,39,8,19,15,6,9,12,1,5,1,1,5,2,13,819,normal,False
DEV-0041,,2026/03/02 04:05:58 PM,ORD-022503,1520,FAB-A,AREA-2,SYS-ALPHA,26,4,20,9,1,8,3,2,7,3,1,5,3,25,1526,normal,False
DEV-0014,STANDBY,2026/03/29 08:29:30 PM,ORD-022504,30,FAB-B,AREA-3,SYS-ALPHA,37,5,28,14,3,18,8,1,5,4,1,5,2,1,97,normal,False
DEV-0129,PRODUCTION,2026/03/08 01:35:58 PM,ORD-022505,274,FAB-A,,SYS-ALPHA,1,5,22,16,2,10,10,2,7,5,1,5,1,5,301,normal,False
DEV-0111,ENGINEERING,2026/03/02 06:43:58 PM,ORD-022506,15,FAB-B,,SYS-ALPHA,3,3,13,6,1,7,2,1,3,3,1,3,1,1,63,normal,False
DEV-0046,PRODUCTION,2026/03/12 03:40:02 PM,ORD-022507,577,FAB-B,AREA-1,SYS-GAMMA,179,4,14,13,3,7,10,1,4,2,1,3,1,9,707,user_burst,False
DEV-0047,ENGINEERING,2026/03/21 09:39:29 AM,ORD-022508,18,FAB-C,AREA-2,SYS-ALPHA,1,6,26,13,4,18,8,1,5,2,1,3,3,1,61,normal,False
DEV-0016,STANDBY,2026/03/11 11:55:26 AM,ORD-022509,430,FAB-C,AREA-1,SYS-GAMMA,18,7,25,12,4,13,7,1,6,3,2,6,2,12,738,normal,False
DEV-0079,STANDBY,2026/03/14 02:13:58 AM,ORD-022510,7,FAB-A,AREA-2,SYS-BETA,15,7,23,9,4,14,6,2,6,2,1,3,1,1,75,normal,False
DEV-0028,ENGINEERING,2026/03/03 11:03:58 AM,ORD-022511,24,FAB-C,,SYS-GAMMA,1,23,46,27,20,35,21,1,5,2,2,6,4,2,121,normal,True
DEV-0029,PRODUCTION,2026/03/08 12:02:50 PM,ORD-022512,662,FAB-B,,SYS-GAMMA,50,8,28,9,5,20,6,1,2,1,2,6,2,22,1370,normal,False
DEV-0082,STANDBY,2026/03/18 05:48:43 AM,ORD-022513,12,FAB-C,AREA-1,SYS-ALPHA,13,6,27,9,3,17,4,2,5,2,1,5,3,1,73,normal,False
DEV-0122,ENGINEERING,2026/03/09 09:17:40 PM,ORD-022514,1772,FAB-C,AREA-1,SYS-BETA,31,5,27,10,3,17,5,1,6,3,1,4,2,36,2191,normal,False
DEV-0106,PRODUCTION,2026/03/07 09:04:28 PM,ORD-022515,777,FAB-B,AREA-2,SYS-GAMMA,3,4,18,9,1,12,4,2,3,2,1,3,3,12,723,normal,False
DEV-0176,,2026/03/13 12:10:33 AM,ORD-022516,44,FAB-A,AREA-3,SYS-BETA,17,4,27,15,1,16,7,2,6,5,1,5,3,1,77,normal,False
DEV-0160,PRODUCTION,2026/03/06 05:15:04 PM,ORD-022517,17,FAB-C,AREA-2,SYS-BETA,36,4,11,13,2,6,10,1,2,2,1,3,1,1,96,normal,False
DEV-0004,,2026/03/23 06:35:24 AM,ORD-022518,243,FAB-C,AREA-3,SYS-ALPHA,10,5,24,10,1,14,3,2,4,4,2,6,3,5,310,normal,False
DEV-0008,STANDBY,2026/03/25 10:23:02 AM,ORD-022519,30,FAB-B,AREA-3,SYS-ALPHA,6,5,19,9,3,12,5,1,3,1,1,4,3,1,66,normal,False
DEV-0073,PRODUCTION,2026/03/24 04:23:51 PM,ORD-022520,31,FAB-B,AREA-3,SYS-BETA,12,4,19,10,1,11,4,1,3,2,2,5,4,1,72,normal,False
DEV-0138,STANDBY,2026/03/26 05:27:48 AM,ORD-022521,13,FAB-C,AREA-1,SYS-ALPHA,15,3,20,11,1,15,9,1,3,1,1,2,1,1,75,normal,False
DEV-0057,ENGINEERING,2026/03/07 08:43:30 PM,ORD-022522,438,FAB-A,AREA-2,SYS-GAMMA,6,15,28,22,12,16,15,2,7,4,1,5,3,27,1626,normal,True
DEV-0138,STANDBY,2026/03/20 07:36:53 PM,ORD-022523,299,FAB-C,AREA-1,SYS-ALPHA,5,4,24,9,1,12,6,2,7,2,1,5,1,4,245,normal,False
DEV-0143,,2026/03/23 02:35:15 PM,ORD-022524,602,FAB-B,AREA-1,SYS-GAMMA,9,6,19,9,3,11,6,2,4,2,1,4,1,15,909,normal,False
DEV-0082,STANDBY,2026/03/28 08:21:40 AM,ORD-022525,766,FAB-C,AREA-1,SYS-ALPHA,7,5,23,12,3,12,7,1,6,2,1,5,3,15,907,normal,False
DEV-0172,,2026/03/20 09:16:17 PM,ORD-022526,35,FAB-C,AREA-3,SYS-BETA,22,6,17,11,3,7,4,2,7,5,1,3,2,1,82,normal,False
DEV-0179,ENGINEERING,2026/03/13 11:35:17 PM,ORD-022527,309,FAB-C,,SYS-BETA,1,7,14,13,3,6,7,2,3,3,2,5,3,9,541,normal,False
DEV-0045,,2026/03/09 01:10:20 PM,ORD-022528,594,FAB-A,AREA-2,SYS-ALPHA,5,6,18,17,3,8,11,2,6,5,1,4,1,14,845,normal,False
DEV-0092,PRODUCTION,2026/03/18 09:48:07 AM,ORD-022529,822,FAB-B,AREA-2,SYS-BETA,3,5,25,14,2,17,7,2,4,5,1,4,2,17,1023,normal,False
DEV-0149,ENGINEERING,2026/03/10 12:49:14 PM,ORD-022530,72,FAB-B,AREA-2,SYS-GAMMA,29,6,28,15,3,18,11,2,6,2,1,4,2,1,89,normal,False
DEV-0011,STANDBY,2026/03/11 03:05:35 PM,ORD-022531,269,FAB-C,AREA-2,SYS-GAMMA,5,9,29,16,5,20,7,2,5,5,2,4,4,10,605,normal,False
DEV-0095,ENGINEERING,2026/03/23 09:38:55 AM,ORD-022532,628,FAB-C,AREA-1,SYS-BETA,6,4,14,12,2,6,5,1,4,4,1,4,3,10,606,normal,False
DEV-0006,STANDBY,2026/03/25 02:51:07 PM,ORD-022533,290,FAB-A,AREA-2,SYS-BETA,22,23,37,33,21,27,29,1,5,2,1,5,2,27,1642,normal,True
DEV-0072,ENGINEERING,2026/03/17 01:20:28 PM,ORD-022534,368,FAB-C,AREA-1,SYS-GAMMA,5,6,14,11,3,7,6,2,3,3,1,4,2,9,545,normal,False
DEV-0123,STANDBY,2026/03/05 06:06:41 AM,ORD-022535,27,FAB-A,AREA-2,SYS-GAMMA,44,3,20,13,1,10,8,1,6,4,1,4,1,1,104,normal,False
DEV-0075,STANDBY,2026/03/08 02:52:38 PM,ORD-022536,21,FAB-B,AREA-2,SYS-GAMMA,4,7,25,17,4,16,11,2,5,5,1,4,1,1,64,normal,False
DEV-0103,ENGINEERING,2026/03/29 05:33:31 AM,ORD-022537,38,FAB-B,AREA-3,SYS-BETA,3,3,22,12,1,14,8,1,5,3,1,3,1,1,63,normal,False
DEV-0196,PRODUCTION,2026/03/21 02:20:20 AM,ORD-022538,45,FAB-B,,SYS-ALPHA,15,7,16,16,5,7,13,1,5,2,1,4,1,1,75,normal,False
DEV-0021,STANDBY,2026/03/28 06:41:23 AM,ORD-022539,116,FAB-A,AREA-2,SYS-GAMMA,38,6,12,10,3,6,4,1,3,4,2,3,2,2,158,normal,False
DEV-0020,ENGINEERING,2026/03/03 11:32:04 PM,ORD-022540,851,FAB-A,AREA-3,SYS-BETA,1,6,22,17,4,18,12,1,2,2,1,2,3,21,1261,normal,False
DEV-0119,STANDBY,2026/03/06 06:34:26 PM,ORD-022541,835,FAB-A,,SYS-GAMMA,1,3,27,8,1,16,2,1,6,4,1,5,2,10,601,normal,False
DEV-0126,PRODUCTION,2026/03/24 10:13:42 PM,ORD-022542,26,FAB-B,,SYS-GAMMA,1,6,18,9,3,10,4,2,6,2,1,2,3,1,61,normal,False
DEV-0022,STANDBY,2026/03/26 08:09:13 AM,ORD-022543,224,FAB-A,,SYS-BETA,21,5,16,15,3,5,10,1,6,4,1,5,1,4,261,normal,False
DEV-0033,STANDBY,2026/03/16 04:08:49 PM,ORD-022544,664,FAB-B,AREA-2,SYS-BETA,9,6,22,12,3,16,6,2,4,4,1,2,2,16,969,normal,False
DEV-0148,STANDBY,2026/03/09 05:27:13 AM,ORD-022545,81,FAB-C,,SYS-GAMMA,4,5,24,8,3,18,4,1,2,3,1,4,1,1,64,normal,False
DEV-0136,ENGINEERING,2026/03/17 01:18:41 PM,ORD-022546,35,FAB-B,,SYS-ALPHA,16,7,26,18,4,17,12,2,7,3,1,2,3,1,76,normal,False
DEV-0150,PRODUCTION,2026/03/23 02:20:04 PM,ORD-022547,82,FAB-B,AREA-1,SYS-ALPHA,4,6,25,18,3,14,10,2,7,5,1,4,3,2,124,normal,False
DEV-0065,STANDBY,2026/03/14 08:10:11 PM,ORD-022548,96,FAB-B,,SYS-ALPHA,1,6,21,15,3,14,9,2,4,4,1,3,2,2,121,normal,False
DEV-0037,STANDBY,2026/03/09 01:41:27 AM,ORD-022549,29,FAB-A,AREA-1,SYS-GAMMA,17,7,15,11,4,6,6,2,5,2,1,4,3,1,77,normal,False
DEV-0120,STANDBY,2026/03/04 11:59:15 AM,ORD-022550,961,FAB-B,,SYS-BETA,30,8,23,15,5,13,11,2,6,3,1,4,1,32,1950,normal,False
DEV-0156,PRODUCTION,2026/03/12 07:18:48 AM,ORD-022551,933,FAB-B,AREA-2,SYS-GAMMA,3,7,23,11,4,12,6,1,6,2,2,5,3,27,1623,normal,False
DEV-0075,STANDBY,2026/03/03 06:46:51 AM,ORD-022552,8,FAB-B,AREA-2,SYS-GAMMA,1,3,11,8,1,4,3,1,5,2,1,2,3,1,61,normal,False
DEV-0163,PRODUCTION,2026/03/12 06:33:51 AM,ORD-022553,929,FAB-B,,SYS-BETA,1,11,30,17,8,21,11,2,6,3,1,3,3,42,2521,normal,True
DEV-0073,PRODUCTION,2026/03/18 08:13:10 PM,ORD-022554,399,FAB-B,AREA-3,SYS-BETA,214,5,18,11,3,10,3,2,3,5,1,5,3,8,625,user_burst,False
DEV-0140,ENGINEERING,2026/03/09 05:44:42 AM,ORD-022555,44,FAB-C,AREA-2,SYS-ALPHA,1,6,14,14,3,7,10,1,4,2,2,3,2,1,61,normal,False
DEV-0043,,2026/03/26 08:52:06 PM,ORD-022556,32,FAB-A,AREA-2,SYS-GAMMA,5,4,23,7,1,15,4,1,4,1,2,4,2,1,65,normal,False
DEV-0044,STANDBY,2026/03/28 05:25:31 PM,ORD-022557,1241,FAB-B,AREA-3,SYS-BETA,1,5,22,14,3,16,9,1,4,3,1,2,2,25,1501,normal,False
DEV-0000,PRODUCTION,2026/03/23 05:24:01 AM,ORD-022558,40,FAB-C,AREA-1,SYS-GAMMA,23,5,18,11,3,13,5,1,2,3,1,3,3,1,83,normal,False
DEV-0146,ENGINEERING,2026/03/26 02:33:40 PM,ORD-022559,38,FAB-B,AREA-2,SYS-BETA,32,3,17,5,1,8,2,1,5,2,1,4,1,1,92,normal,False
DEV-0077,PRODUCTION,2026/03/11 06:47:03 PM,ORD-022560,556,FAB-B,AREA-1,SYS-ALPHA,116,6,22,11,3,15,7,2,5,3,1,2,1,13,896,normal,False
DEV-0144,,2026/03/31 10:34:48 AM,ORD-022561,25,FAB-B,AREA-1,SYS-BETA,5,7,25,13,4,13,7,2,7,3,1,5,3,1,65,normal,False
DEV-0148,STANDBY,2026/03/09 03:15:33 PM,ORD-022562,1202,FAB-C,,SYS-GAMMA,1,7,20,17,5,12,12,1,5,3,1,3,2,35,2101,normal,False
DEV-0036,STANDBY,2026/03/19 04:31:28 PM,ORD-022563,127,FAB-C,AREA-2,SYS-ALPHA,3052,3,24,7,1,15,2,1,5,4,1,4,1,1,3112,queue_stuck,False
DEV-0024,ENGINEERING,2026/03/06 08:15:34 AM,ORD-022564,293,FAB-C,AREA-3,SYS-GAMMA,26,8,16,16,5,9,11,2,4,4,1,3,1,9,566,normal,False
DEV-0073,PRODUCTION,2026/03/23 03:39:37 AM,ORD-022565,39,FAB-B,AREA-3,SYS-BETA,4,4,19,9,2,13,5,1,4,1,1,2,3,1,64,normal,False
DEV-0061,PRODUCTION,2026/03/18 02:27:49 AM,ORD-022566,50,FAB-A,AREA-2,SYS-ALPHA,5,4,17,14,2,7,8,1,5,4,1,5,2,1,65,normal,False
DEV-0017,ENGINEERING,2026/03/25 05:19:33 PM,ORD-022567,1494,FAB-C,AREA-2,SYS-ALPHA,14,4,18,14,2,11,8,1,4,4,1,3,2,24,1454,normal,False
DEV-0103,ENGINEERING,2026/03/21 03:52:13 PM,ORD-022568,76,FAB-B,AREA-3,SYS-BETA,252,6,21,12,3,11,7,2,5,2,2,5,3,1,81,user_burst,False
DEV-0046,PRODUCTION,2026/03/11 12:02:42 PM,ORD-022569,21,FAB-B,AREA-1,SYS-GAMMA,6,6,23,13,3,12,5,1,6,4,2,5,4,1,66,normal,False
DEV-0013,PRODUCTION,2026/03/18 12:23:04 AM,ORD-022570,1042,FAB-A,AREA-1,SYS-BETA,9,7,23,15,4,15,11,1,2,1,2,6,3,30,1809,normal,False
DEV-0174,ENGINEERING,2026/03/22 12:29:25 PM,ORD-022571,211,FAB-B,,SYS-BETA,6,3,17,5,1,11,2,1,4,1,1,2,2,2,126,normal,False
DEV-0127,ENGINEERING,2026/03/08 03:12:13 PM,ORD-022572,60,FAB-C,,SYS-BETA,6,6,23,12,3,14,7,1,6,3,2,3,2,1,66,normal,False
DEV-0180,ENGINEERING,2026/03/11 04:22:07 PM,ORD-022573,917,FAB-C,,SYS-GAMMA,1,5,19,12,3,11,5,1,5,4,1,3,3,19,1141,normal,False
DEV-0166,PRODUCTION,2026/03/14 07:11:54 AM,ORD-022574,5,FAB-B,,SYS-GAMMA,7,5,18,9,3,9,5,1,5,2,1,4,2,1,67,normal,False
DEV-0184,STANDBY,2026/03/10 08:20:53 AM,ORD-022575,42,FAB-B,AREA-3,SYS-BETA,21,4,16,12,1,11,5,2,3,5,1,2,2,1,81,normal,False
DEV-0066,ENGINEERING,2026/03/17 01:00:23 PM,ORD-022576,223,FAB-B,AREA-2,SYS-ALPHA,25,5,16,11,2,8,7,1,3,2,2,5,2,4,265,normal,False
DEV-0127,ENGINEERING,2026/03/04 02:52:20 PM,ORD-022577,3150,FAB-C,,SYS-BETA,3,5,13,14,3,8,8,1,2,4,1,3,2,65,3903,normal,False
DEV-0065,STANDBY,2026/03/17 07:38:56 AM,ORD-022578,254,FAB-B,,SYS-ALPHA,7,8,22,15,5,10,10,2,7,2,1,5,3,8,487,normal,False
DEV-0101,ENGINEERING,2026/03/20 08:43:52 AM,ORD-022579,658,FAB-A,,SYS-BETA,1,4,20,8,1,11,2,2,7,4,1,2,2,10,601,normal,False
DEV-0109,PRODUCTION,2026/03/13 11:52:48 AM,ORD-022580,944,FAB-B,AREA-2,SYS-BETA,38,5,11,11,2,5,6,2,3,3,1,3,2,19,1178,normal,False
DEV-0077,PRODUCTION,2026/03/30 03:14:15 AM,ORD-022581,40,FAB-B,AREA-1,SYS-ALPHA,9,3,20,7,1,16,3,1,2,1,1,2,3,1,69,normal,False
DEV-0050,ENGINEERING,2026/03/25 08:03:12 AM,ORD-022582,1447,FAB-B,,SYS-ALPHA,1,7,22,16,4,15,11,2,5,3,1,2,2,42,2521,normal,False
DEV-0085,ENGINEERING,2026/03/18 03:22:31 AM,ORD-022583,233,FAB-C,AREA-3,SYS-ALPHA,1,6,29,15,3,18,10,2,6,2,1,5,3,5,301,normal,False
DEV-0161,STANDBY,2026/03/04 08:30:40 AM,ORD-022584,165,FAB-B,AREA-2,SYS-GAMMA,8,5,13,17,2,8,9,1,2,4,2,3,4,3,188,normal,False
DEV-0100,PRODUCTION,2026/03/27 11:33:18 PM,ORD-022585,154,FAB-B,AREA-1,SYS-BETA,2,5,16,10,1,6,2,2,7,5,2,3,3,3,182,normal,False
DEV-0127,ENGINEERING,2026/03/23 02:26:43 AM,ORD-022586,137,FAB-C,,SYS-BETA,12,5,23,16,3,18,10,1,2,3,1,3,3,2,132,normal,False
DEV-0084,ENGINEERING,2026/03/06 06:04:53 AM,ORD-022587,736,FAB-B,AREA-3,SYS-GAMMA,2,6,20,16,4,15,12,1,3,1,1,2,3,18,1082,normal,False
DEV-0117,,2026/03/29 09:14:42 PM,ORD-022588,86,FAB-C,AREA-2,SYS-GAMMA,14,7,21,13,5,11,9,1,6,2,1,4,2,2,134,normal,False
DEV-0140,ENGINEERING,2026/03/28 12:08:15 PM,ORD-022589,101,FAB-C,AREA-2,SYS-ALPHA,6,9,18,16,6,8,8,2,7,5,1,3,3,3,186,normal,False
DEV-0125,PRODUCTION,2026/03/17 08:11:33 AM,ORD-022590,237,FAB-A,AREA-2,SYS-BETA,23,4,22,10,1,14,2,2,4,5,1,4,3,3,203,normal,False
DEV-0015,STANDBY,2026/03/06 05:43:48 PM,ORD-022591,400,FAB-B,AREA-2,SYS-GAMMA,1,5,16,12,3,7,8,1,6,2,1,3,2,8,481,normal,False
DEV-0084,ENGINEERING,2026/03/26 01:54:14 PM,ORD-022592,16,FAB-B,AREA-3,SYS-GAMMA,9,4,25,10,1,15,6,2,7,3,1,3,1,1,69,normal,False
DEV-0052,,2026/03/10 07:02:42 AM,ORD-022593,177,FAB-B,AREA-2,SYS-ALPHA,8,4,13,13,1,6,8,2,4,2,1,3,3,2,128,normal,False
DEV-0143,,2026/03/26 12:08:55 PM,ORD-022594,8,FAB-B,AREA-1,SYS-GAMMA,2,3,16,13,1,10,9,1,4,2,1,2,2,1,62,normal,False
DEV-0041,,2026/03/31 01:37:13 AM,ORD-022595,391,FAB-A,AREA-2,SYS-ALPHA,6,5,14,6,2,5,3,2,6,2,1,3,1,8,486,normal,False
DEV-0193,ENGINEERING,2026/03/07 09:48:04 PM,ORD-022596,263,FAB-C,,SYS-ALPHA,43,3,15,8,1,5,2,1,5,4,1,5,2,3,223,normal,False
DEV-0144,,2026/03/21 11:28:42 AM,ORD-022597,232,FAB-B,AREA-1,SYS-BETA,5,5,19,12,3,11,8,1,5,3,1,3,1,4,245,normal,False
DEV-0187,PRODUCTION,2026/03/11 04:55:52 PM,ORD-022598,289,FAB-C,AREA-2,SYS-ALPHA,10,6,19,14,2,10,8,2,3,2,2,6,4,7,430,normal,False
DEV-0111,ENGINEERING,2026/03/30 10:40:31 AM,ORD-022599,923,FAB-B,,SYS-ALPHA,1,6,20,11,4,14,8,1,4,1,1,2,2,23,1381,normal,False
DEV-0078,ENGINEERING,2026/03/19 10:49:27 AM,ORD-022600,99,FAB-C,AREA-3,SYS-ALPHA,6,4,22,14,1,11,9,2,7,3,1,4,2,1,66,normal,False
DEV-0115,,2026/03/09 12:41:59 AM,ORD-022601,37,FAB-C,AREA-3,SYS-GAMMA,3,5,23,9,2,16,3,2,3,5,1,4,1,1,63,normal,False
DEV-0061,PRODUCTION,2026/03/09 06:55:53 PM,ORD-022602,45,FAB-A,AREA-2,SYS-ALPHA,1,6,24,15,3,17,9,2,3,5,1,4,1,1,61,normal,False
DEV-0146,ENGINEERING,2026/03/25 03:38:44 PM,ORD-022603,92,FAB-B,AREA-2,SYS-BETA,37,8,17,12,5,8,7,2,4,4,1,5,1,3,217,normal,False
DEV-0164,ENGINEERING,2026/03/29 10:36:57 PM,ORD-022604,932,FAB-A,AREA-2,SYS-ALPHA,3,5,21,11,2,12,6,2,6,3,1,3,2,19,1143,normal,False
DEV-0065,STANDBY,2026/03/05 02:09:02 PM,ORD-022605,51,FAB-B,,SYS-ALPHA,3,4,13,14,1,3,7,1,6,3,2,4,4,1,63,normal,False
DEV-0040,ENGINEERING,2026/03/23 08:57:20 AM,ORD-022606,44,FAB-C,AREA-1,SYS-ALPHA,25,6,26,16,377,1140,10,1,5,4,1,2,2,1,1206,device_timeout,False
DEV-0136,ENGINEERING,2026/03/17 08:14:11 AM,ORD-022607,344,FAB-B,,SYS-ALPHA,11,5,19,12,2,10,9,2,7,2,1,2,1,7,431,normal,False
DEV-0130,ENGINEERING,2026/03/16 03:47:57 PM,ORD-022608,187,FAB-C,,SYS-ALPHA,12,6,20,16,462,1388,11,1,3,4,1,5,1,4,1628,device_timeout,False
DEV-0011,STANDBY,2026/03/15 11:29:08 AM,ORD-022609,135,FAB-C,AREA-2,SYS-GAMMA,12,5,16,9,2,8,6,2,4,2,1,4,1,2,132,normal,False
DEV-0084,ENGINEERING,2026/03/13 05:59:16 PM,ORD-022610,303,FAB-B,AREA-3,SYS-GAMMA,13,6,25,10,3,17,4,2,6,4,1,2,2,7,433,normal,False
DEV-0067,PRODUCTION,2026/03/29 11:26:15 AM,ORD-022611,12,FAB-C,AREA-3,SYS-ALPHA,140,4,17,16,3,8,9,1,4,4,1,5,3,1,83,user_burst,False
DEV-0175,PRODUCTION,2026/03/27 06:40:37 AM,ORD-022612,83,FAB-B,AREA-3,SYS-ALPHA,1533,6,13,16,4,6,12,1,5,3,1,2,1,2,1653,queue_stuck,False
DEV-0049,PRODUCTION,2026/03/25 11:18:18 AM,ORD-022613,44,FAB-A,AREA-3,SYS-ALPHA,6,6,18,11,3,8,5,1,4,3,2,6,3,1,66,normal,False
DEV-0138,STANDBY,2026/03/24 04:54:11 PM,ORD-022614,47,FAB-C,AREA-1,SYS-ALPHA,2,6,21,16,4,11,12,1,6,1,1,4,3,1,62,normal,False
DEV-0077,PRODUCTION,2026/03/08 06:08:45 AM,ORD-022615,934,FAB-B,AREA-1,SYS-ALPHA,2,3,15,10,1,5,5,1,5,2,1,5,3,11,662,normal,False
DEV-0179,ENGINEERING,2026/03/30 09:23:35 AM,ORD-022616,3120,FAB-C,,SYS-BETA,5,3,20,7,1,12,5,1,4,1,1,4,1,39,2345,normal,False
DEV-0167,STANDBY,2026/03/15 02:17:14 AM,ORD-022617,24,FAB-A,AREA-3,SYS-ALPHA,15,5,21,12,3,15,8,1,2,1,1,4,3,1,75,normal,False
DEV-0189,STANDBY,2026/03/16 02:15:28 AM,ORD-022618,10,FAB-A,AREA-2,SYS-BETA,21,16,28,25,14,18,22,1,6,2,1,4,1,1,81,normal,True
DEV-0093,ENGINEERING,2026/03/04 07:13:30 AM,ORD-022619,294,FAB-A,AREA-3,SYS-BETA,34,4,22,10,2,12,3,1,5,4,1,5,3,4,274,normal,False
DEV-0174,ENGINEERING,2026/03/03 09:10:51 PM,ORD-022620,202,FAB-B,,SYS-BETA,43,5,15,16,2,8,10,2,5,5,1,2,1,4,283,normal,False
DEV-0123,STANDBY,2026/03/31 09:09:51 AM,ORD-022621,4410,FAB-A,AREA-2,SYS-GAMMA,14,4,14,10,1,6,5,1,2,1,2,6,4,73,4394,normal,False
DEV-0093,ENGINEERING,2026/03/21 11:37:04 AM,ORD-022622,291,FAB-A,AREA-3,SYS-BETA,2,5,27,12,2,17,6,2,6,5,1,4,1,6,362,normal,False
DEV-0162,PRODUCTION,2026/03/24 05:19:41 PM,ORD-022623,43,FAB-A,AREA-3,SYS-ALPHA,1,4,25,8,1,16,4,2,5,3,1,4,1,1,61,normal,False
DEV-0107,STANDBY,2026/03/26 03:44:41 PM,ORD-022624,50,FAB-A,AREA-1,SYS-GAMMA,11,6,16,11,3,8,4,2,6,4,1,2,3,1,71,normal,False
DEV-0094,PRODUCTION,2026/03/12 03:15:01 AM,ORD-022625,179,FAB-B,AREA-2,SYS-GAMMA,2,6,19,9,4,10,7,1,4,1,1,5,1,4,242,normal,False
DEV-0172,,2026/03/03 04:14:12 AM,ORD-022626,131,FAB-C,AREA-3,SYS-BETA,18,4,18,9,1,12,6,2,3,2,1,3,1,2,138,normal,False
DEV-0166,PRODUCTION,2026/03/07 10:56:34 AM,ORD-022627,1829,FAB-B,,SYS-GAMMA,16,5,23,13,3,15,7,1,3,3,1,5,3,38,2296,normal,False
DEV-0097,ENGINEERING,2026/03/18 06:45:43 PM,ORD-022628,4841,FAB-A,,SYS-ALPHA,20,6,23,13,3,14,8,2,6,3,1,3,2,121,7280,normal,False
DEV-0153,ENGINEERING,2026/03/07 05:42:44 PM,ORD-022629,44,FAB-B,AREA-3,SYS-BETA,2,7,22,13,3,9,5,3,8,5,1,5,3,1,62,normal,False
DEV-0049,PRODUCTION,2026/03/07 06:38:12 AM,ORD-022630,4357,FAB-A,AREA-3,SYS-ALPHA,5,3,22,8,1,16,5,1,2,1,1,4,2,54,3245,normal,False
DEV-0114,STANDBY,2026/03/05 12:38:25 PM,ORD-022631,34,FAB-C,,SYS-BETA,10,4,24,11,2,17,7,1,4,3,1,3,1,1,70,normal,False
DEV-0190,ENGINEERING,2026/03/11 10:38:34 PM,ORD-022632,7,FAB-B,AREA-2,SYS-BETA,1,7,16,11,4,8,6,2,5,2,1,3,3,1,61,normal,False
DEV-0182,STANDBY,2026/03/18 12:55:10 PM,ORD-022633,2310,FAB-A,,SYS-GAMMA,8,5,23,17,3,18,11,1,2,4,1,3,2,48,2888,normal,False
DEV-0174,ENGINEERING,2026/03/08 06:26:24 AM,ORD-022634,34,FAB-B,,SYS-BETA,22,4,14,12,1,3,8,2,7,2,1,4,2,1,82,normal,False
