device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-1163,,2026-03-20 01:02:16.867774,ORD-027571,239,FAB-C,AREA-3,SYS-GAMMA,6,5,12,7,1,3,3,2,3,2,2,6,2,4,246,normal,False
DEV-0361,,2026-03-13 13:52:25.230324,ORD-027572,889,FAB-B,,SYS-GAMMA,13,7,12,12,5,7,6,1,3,3,1,2,3,25,1513,normal,False
DEV-1701,SER-006,2026-03-29 20:57:18.347890,ORD-027573,44,FAB-B,AREA-3,SYS-GAMMA,8,5,13,11,1,4,5,2,4,2,2,5,4,1,68,normal,False
DEV-0113,TYP-042,2026-03-17 20:37:00.183332,ORD-027574,762,FAB-C,,SYS-GAMMA,47,7,29,16,4,18,11,2,7,3,1,4,2,22,1367,normal,False
DEV-1607,TYP-042,2026-03-09 08:33:06.410041,ORD-027575,504,FAB-B,AREA-1,SYS-GAMMA,20,7,19,14,4,10,7,2,5,4,1,4,3,14,860,normal,False
DEV-0954,TYP-001,2026-03-21 03:10:21.905347,ORD-027576,242,FAB-C,,SYS-GAMMA,16,5,24,9,2,16,4,2,3,2,1,5,3,5,316,normal,False
DEV-0891,TYP-001,2026-03-02 12:22:17.862040,ORD-027577,99,FAB-C,AREA-3,SYS-ALPHA,11,6,14,16,3,6,9,2,6,5,1,2,2,2,131,normal,False
DEV-0504,EQP-023,2026-03-17 13:31:22.145449,ORD-027578,882,FAB-A,AREA-3,SYS-BETA,41,6,24,12,4,14,8,1,5,1,1,5,3,22,1361,normal,False
DEV-1058,SER-024,2026-03-30 00:48:04.681573,ORD-027579,804,FAB-B,AREA-3,SYS-ALPHA,13,5,24,12,2,14,4,2,5,5,1,5,3,16,973,normal,False
DEV-1398,EQP-026,2026-03-14 09:28:11.816534,ORD-027580,425,FAB-A,,SYS-GAMMA,8,6,17,12,2,8,7,2,5,2,2,4,3,10,608,normal,False
DEV-0857,TYP-040,2026-03-11 01:06:57.815393,ORD-027581,750,FAB-A,AREA-2,SYS-ALPHA,1,8,17,11,6,11,9,1,3,1,1,3,1,25,1501,normal,False
DEV-0954,TYP-001,2026-03-18 20:50:24.512228,ORD-027582,565,FAB-C,,SYS-GAMMA,2,5,26,8,2,14,3,2,7,4,1,5,1,11,662,normal,False
DEV-0848,EQP-050,2026-03-07 07:28:46.263031,ORD-027583,33,FAB-C,AREA-3,SYS-GAMMA,7,3,14,11,1,4,8,1,6,2,1,4,1,1,67,normal,False
DEV-1755,,2026-03-07 23:46:23.419356,ORD-027584,26,FAB-B,AREA-1,SYS-GAMMA,1,7,21,15,5,12,9,1,4,4,1,5,2,1,61,normal,False
DEV-0893,TYP-005,2026-03-12 07:13:54.883363,ORD-027585,34,FAB-A,,SYS-ALPHA,13,5,14,14,2,7,10,2,3,3,1,4,1,1,73,normal,False
DEV-0990,SER-018,2026-03-25 15:11:33.333548,ORD-027586,137,FAB-B,AREA-2,SYS-ALPHA,22,5,26,13,2,17,7,2,6,4,1,3,2,2,142,normal,False
DEV-1726,TYP-048,2026-03-19 16:27:10.940597,ORD-027587,331,FAB-C,AREA-3,SYS-ALPHA,32,7,19,10,4,13,5,2,4,4,1,2,1,9,572,normal,False
DEV-1304,,2026-03-25 03:48:16.748816,ORD-027588,600,FAB-C,AREA-1,SYS-BETA,9,6,24,16,3,15,10,2,4,4,1,5,2,15,909,normal,False
DEV-1238,,2026-03-22 06:53:11.739399,ORD-027589,53,FAB-C,AREA-2,SYS-BETA,181,7,18,12,6,9,8,1,4,1,2,5,3,1,83,user_burst,False
DEV-0003,EQP-023,2026-03-19 09:48:25.343631,ORD-027590,1935,FAB-B,AREA-3,SYS-ALPHA,19,6,26,17,3,17,11,1,6,4,2,3,2,48,2899,normal,False
DEV-0606,TYP-014,2026-03-01 22:02:15.578837,ORD-027591,282,FAB-C,AREA-3,SYS-GAMMA,31,3,19,10,1,11,4,1,4,4,1,4,2,3,211,normal,False
DEV-1641,MDL-031,2026-03-22 08:03:14.699403,ORD-027592,45,FAB-C,AREA-2,SYS-GAMMA,33,6,19,12,3,7,6,2,7,3,1,5,3,1,93,normal,False
DEV-1096,EQP-050,2026-03-25 14:23:12.154077,ORD-027593,545,FAB-C,AREA-1,SYS-ALPHA,1,4,13,8,2,4,5,1,5,1,1,4,2,9,541,normal,False
DEV-0978,,2026-03-15 02:51:56.995698,ORD-027594,632,FAB-B,AREA-2,SYS-ALPHA,20,3,18,4,1,10,2,1,6,1,1,2,1,7,440,normal,False
DEV-0732,MDL-036,2026-03-21 18:59:47.516584,ORD-027595,47,FAB-B,AREA-1,SYS-ALPHA,49,5,12,11,3,7,7,1,3,3,1,2,1,1,109,normal,False
DEV-1984,,2026-03-27 03:10:34.881536,ORD-027596,162,FAB-B,AREA-2,SYS-GAMMA,1,6,19,12,3,12,5,1,2,4,2,5,3,4,241,normal,False
DEV-1400,SER-024,2026-03-11 00:07:55.038651,ORD-027597,973,FAB-C,,SYS-BETA,29,6,19,14,2,7,6,2,6,4,2,6,4,24,1469,normal,False
DEV-1163,,2026-03-17 06:57:32.174242,ORD-027598,239,FAB-C,AREA-3,SYS-GAMMA,223,4,17,12,3,10,7,1,2,3,1,5,2,3,250,user_burst,False
DEV-0441,SER-024,2026-03-18 12:53:05.832861,ORD-027599,9,FAB-B,,SYS-BETA,63,4,18,15,1,12,7,2,3,5,1,3,3,1,123,normal,False
DEV-0809,EQP-010,2026-03-22 13:23:39.818221,ORD-027600,5,FAB-B,AREA-3,SYS-BETA,38,3,21,9,1,12,6,1,5,1,1,4,2,1,98,normal,False
DEV-0459,SER-029,2026-03-19 08:19:11.252149,ORD-027601,20,FAB-A,,SYS-BETA,19,5,18,14,2,8,10,2,5,2,1,5,2,1,79,normal,False
DEV-0360,TYP-042,2026-03-15 19:20:34.814755,ORD-027602,280,FAB-A,AREA-1,SYS-BETA,1,4,24,11,1,14,6,2,6,4,1,4,1,4,241,normal,False
DEV-1555,SER-045,2026-03-21 19:26:33.036607,ORD-027603,2647,FAB-B,AREA-2,SYS-GAMMA,33,9,27,19,6,21,14,2,4,3,1,2,2,99,5973,normal,False
DEV-0702,MDL-016,2026-03-04 05:04:07.919148,ORD-027604,995,FAB-B,AREA-2,SYS-BETA,23,4,14,7,1,5,3,2,4,3,1,5,1,16,983,normal,False
DEV-0796,TYP-005,2026-03-10 06:30:20.434674,ORD-027605,1520,FAB-B,,SYS-GAMMA,2,5,23,15,2,15,10,2,5,2,1,3,3,31,1862,normal,False
DEV-1345,SER-047,2026-03-04 23:41:40.527352,ORD-027606,56,FAB-B,AREA-3,SYS-ALPHA,3,3,25,6,1,14,3,1,6,1,1,5,2,1,63,normal,False
DEV-0672,SER-047,2026-03-23 03:26:04.812439,ORD-027607,868,FAB-C,,SYS-BETA,22,3,21,9,1,15,7,1,3,1,1,3,1,10,622,normal,False
DEV-0088,MDL-007,2026-03-04 16:16:14.828346,ORD-027608,734,FAB-A,AREA-3,SYS-ALPHA,1,3,23,12,1,14,8,1,4,3,1,5,1,9,541,normal,False
DEV-0260,TYP-011,2026-03-24 16:58:43.217024,ORD-027609,720,FAB-B,AREA-1,SYS-GAMMA,5,7,19,10,4,10,6,2,5,2,1,4,2,21,1265,normal,False
DEV-0312,EQP-049,2026-03-13 02:08:26.052687,ORD-027610,1299,FAB-C,AREA-2,SYS-GAMMA,6,3,17,11,1,8,6,1,4,2,1,5,3,16,966,normal,False
DEV-0789,,2026-03-30 20:44:47.926326,ORD-027611,581,FAB-C,AREA-2,SYS-GAMMA,38,5,24,15,3,16,10,1,6,2,1,2,3,12,758,normal,False
DEV-0487,EQP-010,2026-03-25 21:13:20.053700,ORD-027612,33,FAB-B,,SYS-ALPHA,1,3,22,8,1,14,3,1,5,2,1,3,3,1,61,normal,False
DEV-1697,SER-029,2026-03-31 08:56:42.023449,ORD-027613,107,FAB-A,AREA-1,SYS-ALPHA,17,7,27,14,4,17,8,1,5,3,2,5,3,3,197,normal,False
DEV-0929,EQP-034,2026-03-17 16:28:24.155921,ORD-027614,568,FAB-C,AREA-3,SYS-ALPHA,5,6,16,13,3,7,8,2,5,3,1,4,2,14,845,normal,False
DEV-0956,EQP-034,2026-03-17 01:14:16.142163,ORD-027615,272,FAB-A,,SYS-BETA,19,3,11,13,1,5,8,1,2,2,1,4,3,3,199,normal,False
DEV-1607,TYP-042,2026-03-12 06:13:33.543851,ORD-027616,14,FAB-B,AREA-1,SYS-GAMMA,10,5,27,15,2,17,10,2,5,3,1,5,2,1,70,normal,False
DEV-0535,EQP-035,2026-03-02 22:43:50.495134,ORD-027617,178,FAB-B,AREA-3,SYS-ALPHA,32,8,16,18,5,7,12,2,7,5,1,2,1,5,332,normal,False
DEV-1304,,2026-03-19 04:26:06.507203,ORD-027618,22,FAB-C,AREA-1,SYS-BETA,5,6,17,16,4,12,12,1,2,1,1,3,3,1,65,normal,False
DEV-0364,EQP-010,2026-03-30 07:54:41.433674,ORD-027619,112,FAB-A,AREA-2,SYS-BETA,5,5,21,13,2,11,8,2,5,4,1,5,1,2,125,normal,False
DEV-0040,MDL-031,2026-03-11 02:37:35.810645,ORD-027620,46,FAB-C,AREA-2,SYS-BETA,3,5,29,10,2,17,6,2,7,3,1,5,1,1,63,normal,False
DEV-1423,SER-019,2026-03-27 11:48:19.190408,ORD-027621,54,FAB-C,AREA-3,SYS-BETA,13,6,21,15,3,13,11,2,4,2,1,4,2,1,73,normal,False
DEV-0836,TYP-011,2026-03-24 02:32:58.215255,ORD-027622,495,FAB-B,AREA-3,SYS-ALPHA,4,3,18,14,1,11,8,1,3,3,1,4,3,6,364,normal,False
DEV-0408,MDL-036,2026-03-25 13:10:17.660062,ORD-027623,139,FAB-C,AREA-3,SYS-ALPHA,1,5,10,10,1,4,5,3,4,4,1,2,1,2,121,normal,False
DEV-0411,SER-037,2026-03-15 04:52:44.230352,ORD-027624,926,FAB-B,,SYS-GAMMA,31,4,20,7,1,13,3,2,5,3,1,2,1,15,931,normal,False
DEV-1479,SER-019,2026-03-11 02:11:28.750063,ORD-027625,252,FAB-B,AREA-2,SYS-ALPHA,3,4,20,13,1,12,9,2,6,3,1,2,1,4,243,normal,False
DEV-0744,TYP-042,2026-03-15 00:19:14.603928,ORD-027626,15,FAB-B,AREA-1,SYS-GAMMA,27,6,25,15,2,14,8,2,5,3,2,6,4,1,87,normal,False
DEV-0386,,2026-03-27 10:56:59.038310,ORD-027627,2468,FAB-C,AREA-3,SYS-ALPHA,3,6,18,16,2,8,10,2,5,4,2,5,2,61,3663,normal,False
DEV-1248,TYP-048,2026-03-26 22:02:58.797755,ORD-027628,21,FAB-C,AREA-3,SYS-BETA,38,5,15,12,2,7,7,2,4,3,1,4,2,1,98,normal,False
DEV-1726,TYP-048,2026-03-21 00:02:33.786168,ORD-027629,33,FAB-C,AREA-3,SYS-ALPHA,11,5,14,10,2,4,3,2,7,5,1,3,2,1,71,normal,False
DEV-1183,SER-030,2026-03-11 23:32:55.859656,ORD-027630,21,FAB-A,AREA-1,SYS-ALPHA,6,7,16,15,5,10,12,1,3,2,1,3,1,1,66,normal,False
DEV-0064,MDL-032,2026-03-26 11:46:04.496203,ORD-027631,1895,FAB-B,AREA-2,SYS-BETA,26,5,19,16,3,11,10,1,6,3,1,2,3,39,2366,normal,False
DEV-0228,TYP-014,2026-03-29 11:48:30.338521,ORD-027632,177,FAB-B,AREA-1,SYS-ALPHA,4,20,33,24,17,23,20,2,6,3,1,4,1,14,844,normal,True
DEV-1172,,2026-03-02 08:41:01.155954,ORD-027633,40,FAB-A,AREA-1,SYS-BETA,1,6,18,11,3,11,4,1,4,3,2,3,4,1,61,normal,False
DEV-0146,SER-029,2026-03-24 06:29:14.320040,ORD-027634,1133,FAB-A,,SYS-BETA,15,6,27,17,3,18,11,2,4,4,1,5,2,28,1695,normal,False
DEV-0341,SER-024,2026-03-29 10:42:44.573005,ORD-027635,806,FAB-C,AREA-3,SYS-ALPHA,51,6,27,17,3,18,11,2,6,4,1,3,2,20,1251,normal,False
DEV-1755,,2026-03-28 16:20:01.125630,ORD-027636,48,FAB-B,AREA-1,SYS-GAMMA,1,8,19,16,4,9,7,3,5,6,1,5,3,1,61,normal,False
DEV-0529,EQP-050,2026-03-21 08:36:53.911830,ORD-027637,37,FAB-B,,SYS-ALPHA,11,5,17,12,2,6,6,2,6,4,1,5,2,1,71,normal,False
DEV-1198,,2026-03-06 09:05:26.464505,ORD-027638,514,FAB-B,AREA-1,SYS-BETA,7,6,25,15,3,16,7,2,7,5,1,2,3,12,727,normal,False
DEV-0591,,2026-03-30 08:03:45.307126,ORD-027639,392,FAB-C,AREA-3,SYS-ALPHA,9,3,13,15,1,3,9,1,5,4,1,5,2,4,249,normal,False
DEV-1398,EQP-026,2026-03-09 11:52:31.939399,ORD-027640,34,FAB-A,,SYS-GAMMA,14,4,25,11,1,16,7,2,5,3,1,4,1,1,74,normal,False
DEV-0338,EQP-027,2026-03-27 20:42:21.522224,ORD-027641,48,FAB-B,AREA-1,SYS-GAMMA,70,5,23,12,3,18,8,1,3,1,1,2,3,1,130,normal,False
DEV-0690,MDL-039,2026-03-14 15:04:07.236633,ORD-027642,513,FAB-C,AREA-3,SYS-ALPHA,46,4,12,10,1,4,3,2,3,4,1,5,3,8,526,normal,False
DEV-1892,,2026-03-27 11:52:49.549154,ORD-027643,462,FAB-C,AREA-2,SYS-BETA,3327,4,24,9,2,14,6,1,6,1,1,4,2,7,3747,queue_stuck,False
DEV-1031,EQP-023,2026-03-14 14:50:36.905582,ORD-027644,3343,FAB-B,AREA-2,SYS-GAMMA,3,5,14,16,2,6,8,2,6,5,1,2,3,69,4143,normal,False
DEV-1759,EQP-010,2026-03-20 07:01:09.351985,ORD-027645,44,FAB-B,AREA-1,SYS-BETA,35,6,25,16,3,14,10,2,7,5,1,4,1,1,95,normal,False
DEV-1199,SER-029,2026-03-21 15:31:45.784533,ORD-027646,36,FAB-A,AREA-1,SYS-BETA,15,5,22,15,2,14,8,2,6,4,1,2,3,1,75,normal,False
DEV-0954,TYP-001,2026-03-03 06:38:57.421378,ORD-027647,1176,FAB-C,,SYS-GAMMA,6,4,13,15,2,9,10,1,2,2,1,2,3,19,1146,normal,False
DEV-1215,EQP-027,2026-03-10 19:56:21.576373,ORD-027648,700,FAB-A,AREA-1,SYS-ALPHA,7,3,16,9,1,8,5,1,4,3,1,4,1,8,487,normal,False
DEV-0447,TYP-020,2026-03-12 03:39:19.281188,ORD-027649,25,FAB-C,,SYS-ALPHA,8,14,22,17,12,14,14,1,3,2,1,5,1,1,68,normal,True
DEV-1125,SER-017,2026-03-04 20:12:51.788333,ORD-027650,376,FAB-B,,SYS-BETA,3,7,13,19,4,8,12,2,3,4,1,2,3,10,603,normal,False
DEV-1714,SER-030,2026-03-30 17:46:47.028297,ORD-027651,771,FAB-B,,SYS-GAMMA,9,4,25,13,2,17,6,1,6,4,1,2,3,12,729,normal,False
DEV-0965,,2026-03-30 10:32:36.979671,ORD-027652,28,FAB-C,AREA-3,SYS-BETA,133,6,18,11,4,9,7,2,7,2,1,2,2,1,92,user_burst,False
DEV-1840,SER-015,2026-03-28 11:45:01.071442,ORD-027653,476,FAB-A,,SYS-GAMMA,40,6,23,16,3,14,10,2,7,3,1,2,3,11,700,normal,False
DEV-1550,,2026-03-06 06:17:32.495475,ORD-027654,26,FAB-C,AREA-3,SYS-BETA,3,6,25,11,3,17,8,2,4,2,1,4,1,1,63,normal,False
DEV-1794,SER-030,2026-03-07 01:16:13.451632,ORD-027655,3660,FAB-A,,SYS-BETA,7,4,20,14,1,12,9,2,4,2,1,4,3,61,3667,normal,False
DEV-1167,SER-025,2026-03-27 23:56:56.848999,ORD-027656,35,FAB-A,AREA-3,SYS-BETA,24,4,12,12,1,3,9,1,5,1,2,4,2,1,84,normal,False
DEV-1342,MDL-016,2026-03-29 15:49:01.313252,ORD-027657,14,FAB-C,AREA-2,SYS-GAMMA,27,7,24,13,4,12,8,2,7,3,1,5,2,1,87,normal,False
DEV-1798,SER-045,2026-03-08 20:11:45.496720,ORD-027658,223,FAB-C,AREA-3,SYS-BETA,66,4,23,15,2,14,8,1,6,4,1,3,3,3,246,normal,False
DEV-1662,SER-044,2026-03-29 03:37:18.605063,ORD-027659,7,FAB-C,AREA-2,SYS-BETA,8,5,16,13,3,5,9,1,6,1,1,5,3,1,68,normal,False
DEV-1067,TYP-020,2026-03-10 12:19:49.694934,ORD-027660,1579,FAB-A,,SYS-GAMMA,1,6,14,15,2,6,9,2,3,3,2,5,3,39,2341,normal,False
DEV-1728,,2026-03-01 12:34:12.558467,ORD-027661,214,FAB-B,AREA-1,SYS-BETA,14,6,26,7,3,17,4,2,4,2,1,5,1,5,314,normal,False
DEV-1604,,2026-03-02 18:00:57.566739,ORD-027662,204,FAB-A,AREA-1,SYS-GAMMA,18,3,21,7,1,12,3,1,5,1,1,4,3,2,138,normal,False
DEV-0961,TYP-009,2026-03-07 12:13:25.300920,ORD-027663,371,FAB-C,,SYS-ALPHA,9,5,17,16,2,10,10,2,3,3,1,4,3,7,429,normal,False
DEV-1969,,2026-03-26 23:35:03.469194,ORD-027664,439,FAB-A,,SYS-GAMMA,24,6,14,11,3,5,5,2,5,3,1,4,3,10,624,normal,False
DEV-1465,SER-018,2026-03-03 21:10:00.912385,ORD-027665,5,FAB-A,,SYS-BETA,24,6,16,12,3,5,9,2,7,2,1,4,1,1,84,normal,False
DEV-1272,EQP-010,2026-03-31 01:27:36.602245,ORD-027666,331,FAB-B,AREA-1,SYS-GAMMA,91,8,26,16,5,18,9,2,3,5,1,5,2,11,751,normal,False
DEV-0648,TYP-042,2026-03-26 00:07:50.415220,ORD-027667,26,FAB-B,AREA-2,SYS-ALPHA,17,5,14,10,1,4,3,2,4,5,2,6,2,1,77,normal,False
DEV-1316,TYP-012,2026-03-28 19:26:33.137036,ORD-027668,114,FAB-A,AREA-3,SYS-ALPHA,20,6,21,14,3,12,9,2,4,4,1,5,1,2,140,normal,False
DEV-1439,EQP-023,2026-03-01 15:30:36.241191,ORD-027669,546,FAB-A,AREA-3,SYS-ALPHA,5,5,20,10,3,16,6,1,2,1,1,2,3,11,665,normal,False
DEV-1612,EQP-050,2026-03-24 09:33:41.054745,ORD-027670,714,FAB-C,,SYS-ALPHA,3,4,16,6,2,9,3,1,4,2,1,3,1,11,663,normal,False
DEV-1091,TYP-042,2026-03-21 11:19:36.167661,ORD-027671,201,FAB-A,AREA-2,SYS-BETA,1,6,17,17,2,8,10,2,3,5,2,6,2,5,301,normal,False
DEV-1168,SER-045,2026-03-15 16:44:47.510389,ORD-027672,98,FAB-A,AREA-2,SYS-GAMMA,20,8,28,17,6,20,14,1,6,1,1,2,2,3,200,normal,False
DEV-1288,MDL-003,2026-03-21 01:45:44.155068,ORD-027673,1246,FAB-B,AREA-2,SYS-BETA,12,5,22,15,3,11,11,1,6,2,1,5,2,25,1512,normal,False
DEV-0573,SER-030,2026-03-08 22:52:02.923278,ORD-027674,31,FAB-B,AREA-3,SYS-BETA,11,6,26,17,4,19,12,1,4,4,1,3,1,1,71,normal,False
DEV-0018,TYP-042,2026-03-23 04:57:45.159129,ORD-027675,107,FAB-B,,SYS-GAMMA,5,6,22,14,4,12,10,1,5,3,1,5,1,2,125,normal,False
DEV-1500,SER-029,2026-03-22 08:17:35.068996,ORD-027676,1938,FAB-A,AREA-2,SYS-GAMMA,1,8,14,16,4,6,10,3,6,4,1,2,2,64,3841,normal,False
DEV-0631,EQP-027,2026-03-26 02:23:11.843816,ORD-027677,17,FAB-A,AREA-1,SYS-BETA,33,4,19,8,2,14,4,1,2,1,1,3,3,1,93,normal,False
DEV-1324,TYP-040,2026-03-07 19:17:32.728590,ORD-027678,12,FAB-C,AREA-3,SYS-GAMMA,11,7,21,15,4,13,9,2,5,5,1,3,1,1,71,normal,False
DEV-0539,SER-002,2026-03-25 17:30:33.719953,ORD-027679,40,FAB-B,AREA-3,SYS-BETA,7,3,13,9,1,3,7,1,6,1,1,4,1,1,67,normal,False
DEV-1141,MDL-022,2026-03-27 17:27:19.857837,ORD-027680,130,FAB-B,,SYS-ALPHA,258,7,26,14,7,17,12,1,5,1,1,4,1,3,241,user_burst,False
DEV-1887,MDL-007,2026-03-07 12:06:32.037042,ORD-027681,241,FAB-C,,SYS-BETA,42,7,21,15,5,12,8,1,6,4,1,3,3,7,462,normal,False
DEV-1494,TYP-042,2026-03-06 18:56:53.507755,ORD-027682,112,FAB-B,AREA-3,SYS-ALPHA,297,8,30,15,7,20,9,2,6,5,1,4,1,3,235,user_burst,False
DEV-0580,SER-024,2026-03-06 07:53:21.230863,ORD-027683,1755,FAB-A,,SYS-ALPHA,8,3,21,13,1,15,6,1,3,4,1,3,3,21,1268,normal,False
DEV-0564,,2026-03-07 21:05:05.471908,ORD-027684,23,FAB-C,AREA-3,SYS-GAMMA,6,3,24,9,1,14,6,1,6,2,1,4,1,1,66,normal,False
DEV-1104,TYP-011,2026-03-22 06:31:48.841473,ORD-027685,14,FAB-B,AREA-1,SYS-BETA,7,4,23,14,1,16,9,1,2,3,2,5,2,1,67,normal,False
DEV-0753,EQP-049,2026-03-26 09:05:05.251944,ORD-027686,41,FAB-C,AREA-2,SYS-GAMMA,14,5,20,12,3,16,7,1,2,4,1,2,1,1,74,normal,False
DEV-0816,TYP-012,2026-03-21 08:13:39.709336,ORD-027687,117,FAB-C,AREA-2,SYS-BETA,6,7,26,11,4,15,8,2,6,2,1,5,1,3,186,normal,False
DEV-1133,,2026-03-20 13:46:53.779064,ORD-027688,1085,FAB-B,AREA-1,SYS-ALPHA,18,6,23,11,2,15,4,2,4,4,2,4,3,27,1638,normal,False
DEV-1085,EQP-026,2026-03-24 14:27:22.972554,ORD-027689,17,FAB-B,AREA-2,SYS-ALPHA,46,5,18,10,3,9,7,1,5,1,1,4,2,1,106,normal,False
DEV-0933,TYP-005,2026-03-08 18:24:54.582901,ORD-027690,7,FAB-B,AREA-1,SYS-BETA,11,4,23,7,1,13,2,2,5,2,1,5,3,1,71,normal,False
DEV-0778,MDL-016,2026-03-24 12:51:46.334827,ORD-027691,30,FAB-C,,SYS-GAMMA,17,5,12,16,2,4,10,2,5,3,1,3,3,1,77,normal,False
DEV-1807,TYP-011,2026-03-13 04:57:19.020149,ORD-027692,558,FAB-B,,SYS-ALPHA,4,5,16,11,3,6,4,1,5,4,1,5,3,11,664,normal,False
DEV-1112,SER-046,2026-03-30 12:39:03.456669,ORD-027693,19,FAB-C,AREA-3,SYS-BETA,1,6,15,18,3,7,10,2,6,5,1,2,3,1,61,normal,False
DEV-0024,TYP-041,2026-03-09 02:02:37.977418,ORD-027694,14,FAB-A,,SYS-GAMMA,26,7,26,13,4,17,7,2,4,5,1,5,1,1,86,normal,False
DEV-0503,MDL-003,2026-03-08 10:50:46.249125,ORD-027695,948,FAB-C,AREA-2,SYS-BETA,16,3,9,14,1,3,9,1,2,4,1,4,1,11,676,normal,False
DEV-0525,SER-024,2026-03-15 04:14:45.573911,ORD-027696,32,FAB-B,AREA-3,SYS-GAMMA,14,4,22,8,1,16,4,1,2,1,2,4,3,1,74,normal,False
DEV-1480,TYP-041,2026-03-10 02:46:11.229007,ORD-027697,1414,FAB-B,,SYS-GAMMA,3,6,22,11,3,13,6,2,6,4,1,3,1,35,2103,normal,False
DEV-0720,SER-025,2026-03-21 14:10:48.306145,ORD-027698,977,FAB-C,AREA-2,SYS-BETA,4,5,12,13,3,7,9,1,3,2,1,2,2,20,1204,normal,False
DEV-0327,SER-025,2026-03-19 23:42:16.244371,ORD-027699,770,FAB-C,AREA-3,SYS-ALPHA,4,7,23,15,4,13,10,2,6,4,1,4,1,22,1324,normal,False
DEV-1243,TYP-014,2026-03-23 13:24:21.940829,ORD-027700,213,FAB-C,AREA-3,SYS-GAMMA,17,6,19,15,3,12,8,2,4,5,1,3,2,5,317,normal,False
DEV-1389,,2026-03-23 03:18:43.541622,ORD-027701,290,FAB-A,AREA-3,SYS-GAMMA,1,5,14,9,2,8,3,2,4,5,1,2,1,6,361,normal,False
DEV-1556,TYP-012,2026-03-22 02:28:32.170162,ORD-027702,308,FAB-C,AREA-3,SYS-BETA,56,6,21,11,4,14,8,1,2,1,1,5,2,7,476,normal,False
DEV-1755,,2026-03-22 00:01:07.789790,ORD-027703,236,FAB-B,AREA-1,SYS-GAMMA,3523,5,24,10,2,15,4,2,4,4,1,5,2,4,3763,queue_stuck,False
DEV-1054,TYP-041,2026-03-29 11:11:47.784104,ORD-027704,804,FAB-B,AREA-1,SYS-BETA,19,5,18,13,2,7,10,2,7,2,1,4,1,16,979,normal,False
DEV-1882,EQP-050,2026-03-21 06:02:04.187402,ORD-027705,755,FAB-C,AREA-2,SYS-GAMMA,5,5,17,14,3,10,11,1,3,1,1,4,2,15,905,normal,False
DEV-0343,,2026-03-11 02:42:01.313860,ORD-027706,54,FAB-B,AREA-1,SYS-GAMMA,12,8,21,13,4,12,7,3,5,3,1,4,3,1,72,normal,False
DEV-1949,SER-002,2026-03-08 00:55:12.788819,ORD-027707,225,FAB-B,AREA-1,SYS-ALPHA,10,5,23,13,2,14,9,2,7,2,1,2,2,4,250,normal,False
DEV-0485,MDL-008,2026-03-02 12:00:47.997242,ORD-027708,158,FAB-B,AREA-1,SYS-GAMMA,34,6,20,17,4,14,12,1,3,4,1,3,1,3,214,normal,False
DEV-0585,MDL-007,2026-03-14 16:00:57.934109,ORD-027709,1031,FAB-B,AREA-3,SYS-BETA,13,4,23,7,2,16,3,1,3,1,1,4,3,17,1033,normal,False
DEV-1112,SER-046,2026-03-12 15:35:23.556239,ORD-027710,12,FAB-C,AREA-3,SYS-BETA,42,7,19,12,3,8,5,3,7,6,1,4,1,1,102,normal,False
DEV-0490,SER-024,2026-03-07 02:25:10.159220,ORD-027711,3750,FAB-A,AREA-1,SYS-BETA,31,4,20,10,1,10,5,1,4,1,2,6,4,62,3751,normal,False
DEV-0830,SER-046,2026-03-03 18:44:39.092871,ORD-027712,55,FAB-B,AREA-1,SYS-GAMMA,1,3,14,13,1,4,8,1,6,3,1,4,2,1,61,normal,False
DEV-0121,EQP-034,2026-03-04 12:32:34.764065,ORD-027713,19,FAB-C,AREA-2,SYS-BETA,1,5,19,14,3,12,10,1,4,1,1,3,3,1,61,normal,False
DEV-1138,,2026-03-17 12:45:37.237402,ORD-027714,187,FAB-A,AREA-1,SYS-GAMMA,2,5,21,15,3,12,9,1,4,3,1,5,3,3,182,normal,False
DEV-0875,EQP-028,2026-03-20 05:42:35.927784,ORD-027715,95,FAB-A,,SYS-BETA,3,5,17,15,2,12,9,2,3,3,1,2,3,1,63,normal,False
DEV-0397,EQP-028,2026-03-15 00:25:05.628728,ORD-027716,453,FAB-B,,SYS-BETA,11,7,17,14,4,6,9,2,7,2,1,4,3,13,791,normal,False
DEV-1198,,2026-03-25 04:43:51.845247,ORD-027717,335,FAB-B,AREA-1,SYS-BETA,1,7,14,11,5,9,7,1,2,3,1,3,1,9,541,normal,False
DEV-0884,SER-024,2026-03-08 15:27:41.924130,ORD-027718,94,FAB-B,AREA-1,SYS-BETA,20,3,23,10,1,16,6,1,3,2,1,4,2,1,80,normal,False
DEV-1272,EQP-010,2026-03-27 01:43:14.311926,ORD-027719,1253,FAB-B,AREA-1,SYS-GAMMA,1,5,19,9,2,10,3,2,7,5,1,2,1,26,1561,normal,False
