device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0088,,2026/03/01 09:30:25 PM,ORD-025376,38,FAB-B,AREA-1,SYS-ALPHA,266,5,14,13,3,5,9,2,6,2,1,3,2,1,91
DEV-0038,TYP-020,2026/03/08 06:20:35 AM,ORD-025377,1751,FAB-C,AREA-2,SYS-ALPHA,15,5,21,12,3,17,8,1,2,3,1,2,1,36,2175
DEV-0160,TYP-004,2026/03/19 01:19:08 PM,ORD-025378,54,FAB-A,,SYS-BETA,21,4,13,14,1,6,7,2,4,4,1,3,3,1,81
DEV-0088,,2026/03/05 09:17:50 AM,ORD-025379,7,FAB-B,AREA-1,SYS-ALPHA,14,5,14,11,2,5,7,2,4,2,1,5,2,1,74
DEV-0147,,2026/03/26 04:09:35 PM,ORD-025380,1811,FAB-C,,SYS-ALPHA,8,5,13,13,3,6,9,1,5,2,1,2,2,37,2228
DEV-0160,TYP-004,2026/03/08 01:57:25 PM,ORD-025381,288,FAB-A,,SYS-BETA,16,7,20,13,4,13,7,2,3,4,1,4,2,8,496
DEV-0129,,2026/03/31 05:37:54 AM,ORD-025382,19,FAB-B,AREA-3,SYS-GAMMA,7,7,15,9,4,8,5,1,4,1,2,3,3,1,67
DEV-0078,MDL-039,2026/03/07 05:44:23 AM,ORD-025383,141,FAB-A,AREA-2,SYS-BETA,274,7,23,9,6,16,6,2,5,2,1,2,1,4,336
DEV-0029,TYP-041,2026/03/23 08:28:47 PM,ORD-025384,550,FAB-A,,SYS-GAMMA,1,5,24,15,3,13,8,1,6,4,1,5,3,11,661
DEV-0065,SER-018,2026/03/22 07:34:42 AM,ORD-025385,5,FAB-B,AREA-2,SYS-ALPHA,10,4,13,15,1,6,8,2,5,4,1,2,3,1,70
DEV-0026,MDL-038,2026/03/25 11:10:19 AM,ORD-025386,29,FAB-B,,SYS-BETA,184,4,20,11,1,12,6,2,3,3,1,5,2,1,88
DEV-0114,TYP-013,2026/03/07 05:31:42 PM,ORD-025387,7,FAB-B,AREA-3,SYS-BETA,1,7,26,16,3,13,9,2,7,3,2,6,4,1,61
DEV-0028,EQP-049,2026/03/11 08:21:07 AM,ORD-025388,54,FAB-A,AREA-1,SYS-ALPHA,48,16,27,21,13,20,18,2,4,2,1,3,1,3,228
DEV-0104,TYP-009,2026/03/22 05:33:39 AM,ORD-025389,707,FAB-A,AREA-3,SYS-BETA,11,4,17,10,1,8,4,2,5,3,1,4,3,11,671
DEV-0108,TYP-048,2026/03/10 11:08:18 PM,ORD-025390,440,FAB-A,AREA-2,SYS-ALPHA,7,4,10,8,1,4,2,2,3,5,1,3,1,7,427
DEV-0094,,2026/03/18 11:41:22 AM,ORD-025391,721,FAB-A,AREA-2,SYS-BETA,5,6,20,16,561,1686,11,2,4,4,1,4,1,18,2759
DEV-0088,,2026/03/12 04:22:39 AM,ORD-025392,701,FAB-B,AREA-1,SYS-ALPHA,314,4,25,12,3,17,7,1,3,3,1,5,2,11,880
DEV-0003,TYP-013,2026/03/30 11:15:24 AM,ORD-025393,25,FAB-C,,SYS-ALPHA,3,5,17,16,2,6,9,2,6,4,1,5,3,1,63
DEV-0039,SER-024,2026/03/09 09:03:39 PM,ORD-025394,38,FAB-A,AREA-1,SYS-GAMMA,27,4,24,9,1,12,6,2,7,2,1,5,1,1,87
DEV-0189,SER-033,2026/03/03 06:48:29 PM,ORD-025395,19,FAB-C,AREA-3,SYS-ALPHA,1,18,26,25,16,20,22,1,3,1,1,3,2,1,61
DEV-0003,TYP-013,2026/03/17 03:13:22 PM,ORD-025396,58,FAB-C,,SYS-ALPHA,3,7,26,15,5,18,12,1,5,2,1,3,1,1,63
DEV-0133,TYP-048,2026/03/04 09:53:49 AM,ORD-025397,3815,FAB-A,AREA-3,SYS-BETA,5,3,8,13,590,1770,7,1,2,4,1,3,2,47,4592
DEV-0056,MDL-032,2026/03/07 11:18:11 PM,ORD-025398,3250,FAB-A,AREA-2,SYS-GAMMA,38,3,22,13,1,14,9,1,4,3,1,4,1,40,2438
DEV-0179,TYP-009,2026/03/09 08:44:34 AM,ORD-025399,258,FAB-B,AREA-1,SYS-GAMMA,3,5,14,8,2,4,3,2,7,2,1,3,3,5,303
DEV-0006,SER-018,2026/03/14 02:10:17 PM,ORD-025400,48,FAB-A,AREA-2,SYS-BETA,13,23,34,32,20,25,28,2,7,3,1,2,1,4,253
DEV-0045,MDL-031,2026/03/17 02:21:06 AM,ORD-025401,1149,FAB-C,AREA-2,SYS-BETA,21,6,30,17,4,19,12,1,6,3,1,5,2,28,1701
DEV-0160,TYP-004,2026/03/20 12:29:22 PM,ORD-025402,10,FAB-A,,SYS-BETA,11,6,19,16,3,12,11,2,4,3,1,3,2,1,71
DEV-0168,,2026/03/20 01:54:21 AM,ORD-025403,506,FAB-A,AREA-1,SYS-BETA,6,6,14,9,4,8,7,1,2,1,1,4,1,12,726
DEV-0050,MDL-016,2026/03/22 04:19:08 AM,ORD-025404,85,FAB-A,AREA-1,SYS-BETA,23,7,17,18,3,9,10,3,5,5,1,3,3,2,143
DEV-0100,SER-017,2026/03/13 01:18:26 AM,ORD-025405,62,FAB-A,,SYS-GAMMA,1,3,12,11,1,4,7,1,3,1,1,5,3,1,61
DEV-0072,SER-019,2026/03/16 05:56:39 PM,ORD-025406,119,FAB-B,,SYS-ALPHA,22,5,15,12,2,5,8,2,7,3,1,3,1,2,142
DEV-0118,TYP-042,2026/03/23 12:42:30 AM,ORD-025407,9,FAB-C,,SYS-GAMMA,4,4,12,16,2,4,10,1,3,4,1,5,2,1,64
DEV-0096,MDL-022,2026/03/07 03:58:34 PM,ORD-025408,37,FAB-A,AREA-3,SYS-GAMMA,4,5,13,15,3,8,11,1,2,3,1,3,1,1,64
DEV-0018,SER-030,2026/03/18 07:59:04 PM,ORD-025409,481,FAB-B,AREA-3,SYS-GAMMA,19,5,20,17,3,14,11,1,2,4,1,4,2,10,619
DEV-0103,MDL-003,2026/03/15 04:24:43 PM,ORD-025410,26,FAB-B,AREA-2,SYS-BETA,44,6,18,15,4,9,11,1,4,3,1,5,1,1,104
DEV-0047,,2026/03/10 02:14:20 PM,ORD-025411,894,FAB-C,AREA-2,SYS-GAMMA,17,4,9,15,1,3,9,1,3,3,2,3,3,14,857
DEV-0135,TYP-014,2026/03/15 03:42:03 AM,ORD-025412,50,FAB-B,AREA-3,SYS-BETA,11,5,18,14,1,11,7,2,4,5,2,3,2,1,71
DEV-0137,MDL-031,2026/03/31 01:40:46 AM,ORD-025413,39,FAB-C,AREA-2,SYS-GAMMA,4,6,21,18,2,12,10,2,6,5,2,3,3,1,64
DEV-0164,TYP-048,2026/03/14 07:08:13 PM,ORD-025414,369,FAB-C,AREA-2,SYS-BETA,1,5,21,8,3,14,6,1,4,1,1,3,1,7,421
DEV-0172,EQP-021,2026/03/09 12:19:43 PM,ORD-025415,155,FAB-A,,SYS-BETA,10,6,24,15,4,16,9,1,3,3,1,5,3,3,190
DEV-0095,SER-019,2026/03/10 01:59:07 AM,ORD-025416,48,FAB-C,AREA-2,SYS-GAMMA,4,3,11,9,1,4,2,1,4,4,1,3,3,1,64
DEV-0015,SER-024,2026/03/18 05:45:59 AM,ORD-025417,4517,FAB-B,AREA-2,SYS-GAMMA,27,5,16,15,2,7,9,2,4,5,1,5,1,94,5667
DEV-0010,SER-006,2026/03/10 07:01:50 PM,ORD-025418,19,FAB-C,AREA-3,SYS-GAMMA,10,5,23,14,2,12,9,2,6,4,1,5,1,1,70
DEV-0018,SER-030,2026/03/22 06:21:48 AM,ORD-025419,29,FAB-B,AREA-3,SYS-GAMMA,26,3,22,7,1,15,4,1,3,1,1,4,2,1,86
DEV-0147,,2026/03/07 07:12:39 PM,ORD-025420,32,FAB-C,,SYS-ALPHA,6,5,16,10,3,9,6,1,5,3,1,2,1,1,66
DEV-0193,EQP-034,2026/03/03 03:09:32 AM,ORD-025421,232,FAB-C,AREA-3,SYS-GAMMA,3,5,13,14,3,6,8,1,4,3,1,3,3,4,243
DEV-0092,,2026/03/22 02:17:51 PM,ORD-025422,49,FAB-C,AREA-3,SYS-GAMMA,23,3,12,7,1,6,3,1,3,3,1,3,1,1,83
DEV-0168,,2026/03/20 11:06:50 AM,ORD-025423,1832,FAB-A,AREA-1,SYS-BETA,23,5,24,13,2,17,7,2,4,4,1,3,2,38,2303
DEV-0080,MDL-039,2026/03/20 03:56:15 PM,ORD-025424,841,FAB-A,AREA-1,SYS-BETA,21,4,20,6,1,12,2,2,5,3,1,3,1,14,861
DEV-0029,TYP-041,2026/03/04 09:08:57 AM,ORD-025425,25,FAB-A,,SYS-GAMMA,2,6,24,10,3,17,7,1,4,1,2,3,2,1,62
DEV-0191,EQP-028,2026/03/28 05:20:11 AM,ORD-025426,15,FAB-B,,SYS-GAMMA,8,5,16,9,2,5,4,2,6,3,1,5,2,1,68
DEV-0040,EQP-021,2026/03/08 10:27:33 AM,ORD-025427,139,FAB-B,AREA-1,SYS-ALPHA,2,5,20,12,3,11,9,1,6,2,1,3,1,2,122
DEV-0008,EQP-023,2026/03/08 01:53:53 AM,ORD-025428,281,FAB-B,AREA-3,SYS-ALPHA,10,3,23,10,1,15,8,1,4,1,1,4,1,3,190
DEV-0010,SER-006,2026/03/24 09:56:55 PM,ORD-025429,351,FAB-C,AREA-3,SYS-GAMMA,2,4,25,10,2,17,7,1,6,1,1,2,2,5,302
DEV-0191,EQP-028,2026/03/21 05:08:11 AM,ORD-025430,269,FAB-B,,SYS-GAMMA,27,4,19,12,2,11,8,1,4,1,1,4,3,4,267
DEV-0149,TYP-009,2026/03/17 09:37:15 PM,ORD-025431,369,FAB-B,AREA-3,SYS-BETA,8,5,17,11,3,11,8,1,2,1,1,4,2,7,428
DEV-0087,EQP-035,2026/03/03 06:34:34 PM,ORD-025432,227,FAB-A,AREA-3,SYS-ALPHA,21,7,18,19,4,9,12,2,7,5,1,2,2,6,381
DEV-0096,MDL-022,2026/03/22 06:10:04 PM,ORD-025433,42,FAB-A,AREA-3,SYS-GAMMA,35,6,14,12,3,5,6,2,5,4,1,4,2,1,95
DEV-0013,SER-006,2026/03/02 08:43:36 AM,ORD-025434,452,FAB-A,AREA-1,SYS-BETA,17,6,23,14,3,16,10,2,3,2,1,4,2,11,677
DEV-0110,TYP-012,2026/03/12 05:09:04 AM,ORD-025435,709,FAB-C,AREA-3,SYS-BETA,26,7,16,9,3,6,5,2,6,2,2,4,2,20,1226
DEV-0170,TYP-042,2026/03/16 12:09:31 PM,ORD-025436,132,FAB-B,AREA-2,SYS-BETA,10,7,20,17,4,13,10,2,3,5,1,4,2,3,190
DEV-0127,EQP-028,2026/03/18 03:24:02 PM,ORD-025437,48,FAB-A,AREA-3,SYS-GAMMA,28,4,15,11,2,9,7,1,3,1,1,3,3,1,88
DEV-0198,SER-037,2026/03/09 02:47:03 AM,ORD-025438,71,FAB-C,,SYS-BETA,5,5,22,14,3,14,7,1,5,4,1,3,3,1,65
DEV-0086,TYP-040,2026/03/14 07:54:48 PM,ORD-025439,794,FAB-C,AREA-1,SYS-ALPHA,10,10,18,18,6,10,9,3,5,6,1,3,3,33,1990
DEV-0042,TYP-004,2026/03/03 05:29:33 AM,ORD-025440,270,FAB-A,AREA-1,SYS-ALPHA,23,3,13,10,1,5,6,1,5,1,1,3,3,3,203
DEV-0022,TYP-005,2026/03/07 09:58:21 AM,ORD-025441,973,FAB-A,AREA-3,SYS-ALPHA,5,5,20,15,3,12,11,1,3,2,1,5,2,20,1205
DEV-0173,MDL-022,2026/03/27 08:48:07 AM,ORD-025442,212,FAB-B,AREA-3,SYS-BETA,1,4,17,10,1,5,6,2,7,3,1,5,1,3,181
DEV-0064,SER-029,2026/03/23 09:51:37 PM,ORD-025443,14,FAB-A,,SYS-ALPHA,3,5,14,8,2,5,4,2,6,2,1,3,2,1,63
DEV-0132,EQP-027,2026/03/21 08:38:32 PM,ORD-025444,7,FAB-C,,SYS-GAMMA,2,3,16,9,1,8,3,1,5,4,1,3,2,1,62
DEV-0189,SER-033,2026/03/09 07:01:19 AM,ORD-025445,34,FAB-C,AREA-3,SYS-ALPHA,3097,12,27,23,9,18,17,2,5,4,1,4,2,1,3157
DEV-0077,SER-033,2026/03/20 02:34:18 PM,ORD-025446,11,FAB-A,AREA-2,SYS-ALPHA,35,4,26,11,1,16,4,2,6,5,1,4,2,1,95
DEV-0128,EQP-021,2026/03/12 11:21:53 PM,ORD-025447,103,FAB-C,AREA-1,SYS-GAMMA,280,7,14,11,6,6,7,2,6,3,1,2,1,3,252
DEV-0199,SER-002,2026/03/15 03:40:45 PM,ORD-025448,278,FAB-B,AREA-3,SYS-ALPHA,9,3,22,9,1,14,5,1,6,1,1,2,3,3,189
DEV-0173,MDL-022,2026/03/13 03:06:40 PM,ORD-025449,21,FAB-B,AREA-3,SYS-BETA,2,3,22,10,1,14,8,1,3,1,1,5,1,1,62
DEV-0093,MDL-007,2026/03/08 05:55:55 AM,ORD-025450,170,FAB-A,AREA-3,SYS-ALPHA,7,7,23,10,4,16,6,2,5,2,1,2,2,4,247
DEV-0067,TYP-042,2026/03/19 11:56:56 AM,ORD-025451,681,FAB-C,AREA-1,SYS-ALPHA,4,4,14,12,2,8,7,1,4,4,1,2,1,11,664
DEV-0066,SER-029,2026/03/25 04:34:04 PM,ORD-025452,2548,FAB-C,AREA-1,SYS-ALPHA,1,5,23,12,2,13,7,2,7,3,1,3,2,53,3181
DEV-0015,SER-024,2026/03/14 02:00:35 AM,ORD-025453,250,FAB-B,AREA-2,SYS-GAMMA,268,4,17,17,3,8,10,1,6,4,1,3,3,4,326
DEV-0087,EQP-035,2026/03/30 04:11:00 PM,ORD-025454,1565,FAB-A,AREA-3,SYS-ALPHA,21,4,21,14,2,14,10,1,4,3,1,3,1,26,1581
DEV-0184,SER-046,2026/03/24 11:48:46 PM,ORD-025455,173,FAB-A,AREA-1,SYS-GAMMA,1,4,22,10,1,15,3,1,4,4,2,3,3,2,121
DEV-0011,TYP-040,2026/03/04 04:02:17 AM,ORD-025456,33,FAB-B,AREA-2,SYS-GAMMA,10,6,27,9,3,17,5,2,6,2,1,4,2,1,70
DEV-0025,MDL-016,2026/03/27 06:11:52 PM,ORD-025457,42,FAB-C,AREA-3,SYS-GAMMA,7,5,24,13,3,16,8,1,6,3,1,2,2,1,67
DEV-0144,SER-045,2026/03/29 05:25:24 PM,ORD-025458,1834,FAB-B,,SYS-BETA,44,4,25,9,1,15,2,2,5,4,1,5,3,30,1844
DEV-0143,,2026/03/28 11:26:47 PM,ORD-025459,18,FAB-C,AREA-2,SYS-GAMMA,35,4,15,10,2,11,8,1,2,1,1,2,1,1,95
DEV-0196,,2026/03/12 03:15:13 PM,ORD-025460,282,FAB-A,AREA-1,SYS-BETA,6,4,21,10,2,11,7,1,5,1,1,5,2,4,246
DEV-0138,SER-006,2026/03/29 09:10:40 PM,ORD-025461,222,FAB-B,AREA-3,SYS-ALPHA,7,5,18,13,3,12,6,1,2,4,1,4,3,4,247
DEV-0080,MDL-039,2026/03/03 08:36:53 PM,ORD-025462,34,FAB-A,AREA-1,SYS-BETA,36,4,17,16,2,11,10,1,4,4,1,2,2,1,96
DEV-0064,SER-029,2026/03/15 11:34:29 AM,ORD-025463,1860,FAB-A,,SYS-ALPHA,3,5,17,11,2,7,6,2,7,4,1,3,1,38,2283
DEV-0177,MDL-003,2026/03/06 03:27:38 AM,ORD-025464,1606,FAB-A,AREA-2,SYS-ALPHA,1,6,23,18,4,14,11,1,5,4,1,4,3,40,2401
DEV-0022,TYP-005,2026/03/13 01:22:32 PM,ORD-025465,50,FAB-A,AREA-3,SYS-ALPHA,1,8,28,15,5,17,10,2,7,4,1,4,1,1,61
DEV-0149,TYP-009,2026/03/07 10:42:55 AM,ORD-025466,19,FAB-B,AREA-3,SYS-BETA,1,5,16,10,2,10,6,2,3,3,1,3,1,1,61
DEV-0197,,2026/03/14 07:06:26 AM,ORD-025467,15,FAB-B,AREA-2,SYS-BETA,13,5,26,12,3,18,7,1,3,2,1,5,3,1,73
DEV-0127,EQP-028,2026/03/28 08:34:14 PM,ORD-025468,3497,FAB-A,AREA-3,SYS-GAMMA,12,5,11,8,3,6,5,1,2,1,1,3,2,72,4332
DEV-0040,EQP-021,2026/03/17 04:26:50 PM,ORD-025469,217,FAB-B,AREA-1,SYS-ALPHA,19,3,16,9,1,11,5,1,3,3,1,2,1,2,139
DEV-0167,SER-044,2026/03/30 12:32:39 AM,ORD-025470,418,FAB-B,AREA-2,SYS-BETA,6,5,19,12,2,9,7,2,5,2,1,5,3,8,486
DEV-0152,SER-017,2026/03/15 06:03:06 AM,ORD-025471,1415,FAB-A,AREA-3,SYS-GAMMA,13,6,14,15,3,8,9,1,2,4,2,4,2,35,2113
DEV-0115,,2026/03/23 04:23:58 PM,ORD-025472,842,FAB-A,AREA-2,SYS-ALPHA,4,5,12,18,3,5,11,1,5,4,1,2,3,17,1024
DEV-0044,EQP-050,2026/03/10 01:39:33 PM,ORD-025473,41,FAB-A,AREA-2,SYS-GAMMA,21,6,14,13,3,9,7,1,2,4,2,3,2,1,81
DEV-0030,TYP-005,2026/03/14 01:59:20 AM,ORD-025474,1272,FAB-B,,SYS-GAMMA,198,5,22,18,3,15,10,2,5,5,1,2,3,26,2035
DEV-0189,SER-033,2026/03/18 10:18:02 AM,ORD-025475,1294,FAB-C,AREA-3,SYS-ALPHA,20,23,43,29,20,32,22,2,7,5,1,4,2,124,7460
DEV-0036,,2026/03/16 06:55:27 AM,ORD-025476,781,FAB-C,AREA-3,SYS-GAMMA,1,5,15,13,1,7,5,3,4,5,1,4,3,16,961
DEV-0173,MDL-022,2026/03/17 10:15:40 AM,ORD-025477,1623,FAB-B,AREA-3,SYS-BETA,4,6,28,19,3,18,11,2,5,5,1,5,3,40,2404
DEV-0122,EQP-028,2026/03/11 04:20:49 PM,ORD-025478,17,FAB-B,AREA-3,SYS-BETA,2,4,23,10,1,14,4,2,6,4,1,3,2,1,62
DEV-0073,TYP-013,2026/03/22 01:27:01 PM,ORD-025479,23,FAB-B,AREA-2,SYS-ALPHA,17,7,25,10,4,19,5,2,4,2,1,2,3,1,77
DEV-0154,SER-029,2026/03/12 05:23:17 AM,ORD-025480,511,FAB-A,AREA-3,SYS-ALPHA,4,7,25,13,4,18,8,1,3,3,2,4,2,14,844
DEV-0062,EQP-026,2026/03/28 09:39:19 PM,ORD-025481,265,FAB-C,AREA-3,SYS-ALPHA,10,21,33,31,19,26,27,1,3,1,1,4,3,23,1390
DEV-0043,SER-047,2026/03/06 12:04:49 AM,ORD-025482,799,FAB-B,AREA-1,SYS-GAMMA,25,5,17,7,2,9,3,2,5,2,1,3,2,16,985
DEV-0050,MDL-016,2026/03/09 06:07:35 PM,ORD-025483,167,FAB-A,AREA-1,SYS-BETA,1,4,12,11,1,3,6,2,6,3,1,3,2,2,121
DEV-0184,SER-046,2026/03/27 07:39:53 PM,ORD-025484,38,FAB-A,AREA-1,SYS-GAMMA,21,5,19,12,3,11,6,1,4,4,1,4,2,1,81
DEV-0088,,2026/03/16 02:02:25 PM,ORD-025485,263,FAB-B,AREA-1,SYS-ALPHA,81,7,24,13,4,16,7,2,3,4,1,5,2,7,501
DEV-0082,TYP-014,2026/03/02 07:05:24 PM,ORD-025486,17,FAB-C,AREA-3,SYS-ALPHA,3,8,25,17,4,14,9,3,8,5,1,3,3,1,63
DEV-0063,MDL-016,2026/03/26 06:11:37 PM,ORD-025487,274,FAB-A,AREA-2,SYS-GAMMA,24,3,12,12,1,4,6,1,4,4,1,4,2,3,204
DEV-0132,EQP-027,2026/03/07 07:34:19 AM,ORD-025488,1169,FAB-C,,SYS-GAMMA,7,7,21,13,4,12,7,2,7,5,1,2,1,34,2047
DEV-0081,EQP-043,2026/03/29 01:32:38 AM,ORD-025489,40,FAB-C,AREA-3,SYS-BETA,1,4,19,8,2,12,3,1,3,2,1,4,3,1,61
DEV-0118,TYP-042,2026/03/02 03:08:46 PM,ORD-025490,103,FAB-C,,SYS-GAMMA,16,4,8,8,2,4,4,1,2,3,1,2,1,1,76
DEV-0069,MDL-032,2026/03/23 05:34:44 PM,ORD-025491,445,FAB-B,AREA-2,SYS-BETA,5,6,22,16,2,10,10,2,7,2,2,5,4,11,665
DEV-0048,TYP-020,2026/03/09 06:08:18 PM,ORD-025492,43,FAB-B,AREA-3,SYS-BETA,5,7,19,12,4,11,7,2,6,4,1,2,1,1,65
DEV-0134,MDL-036,2026/03/30 01:21:37 AM,ORD-025493,698,FAB-A,AREA-3,SYS-BETA,16,6,15,17,4,8,10,1,4,4,1,3,3,17,1036
DEV-0107,EQP-050,2026/03/10 06:16:35 AM,ORD-025494,29,FAB-C,,SYS-GAMMA,5,4,15,13,1,5,6,1,5,3,2,5,4,1,65
DEV-0189,SER-033,2026/03/09 06:29:26 PM,ORD-025495,919,FAB-C,AREA-3,SYS-ALPHA,13,12,27,19,10,20,15,1,3,1,1,4,3,45,2713
DEV-0163,TYP-020,2026/03/28 04:03:00 PM,ORD-025496,37,FAB-B,,SYS-GAMMA,29,21,29,28,18,24,22,2,3,3,1,2,3,3,209
DEV-0086,TYP-040,2026/03/19 03:27:41 AM,ORD-025497,257,FAB-C,AREA-1,SYS-ALPHA,1,7,18,18,4,9,10,2,4,5,1,5,3,7,421
DEV-0022,TYP-005,2026/03/11 02:28:24 AM,ORD-025498,776,FAB-A,AREA-3,SYS-ALPHA,3388,4,15,13,1,5,8,2,7,2,1,3,3,12,4108
DEV-0018,SER-030,2026/03/10 07:25:08 PM,ORD-025499,161,FAB-B,AREA-3,SYS-GAMMA,6,5,17,10,2,5,3,2,7,5,1,5,2,3,186
DEV-0194,,2026/03/17 05:01:14 AM,ORD-025500,45,FAB-C,,SYS-BETA,6,7,24,10,4,15,7,2,5,2,1,4,1,1,66
DEV-0063,MDL-016,2026/03/31 04:56:30 AM,ORD-025501,43,FAB-A,AREA-2,SYS-GAMMA,1,6,17,12,4,9,8,1,3,2,1,5,2,1,61
DEV-0039,SER-024,2026/03/01 07:54:10 AM,ORD-025502,978,FAB-A,AREA-1,SYS-GAMMA,1,7,19,12,5,11,10,1,3,1,1,5,1,28,1681
DEV-0050,MDL-016,2026/03/26 09:57:40 PM,ORD-025503,46,FAB-A,AREA-1,SYS-BETA,5,5,15,9,2,7,4,2,3,2,1,5,3,1,65
DEV-0021,,2026/03/11 10:22:10 AM,ORD-025504,257,FAB-B,,SYS-BETA,23,6,17,17,4,10,11,1,2,3,1,5,3,6,383
DEV-0195,EQP-028,2026/03/21 04:04:54 AM,ORD-025505,38,FAB-C,AREA-3,SYS-BETA,21,7,20,12,3,12,7,2,4,3,2,4,2,1,81
DEV-0023,TYP-042,2026/03/26 03:17:06 PM,ORD-025506,324,FAB-B,,SYS-GAMMA,5,5,21,15,1,14,6,2,4,5,2,3,4,6,365
DEV-0126,EQP-034,2026/03/19 07:05:01 AM,ORD-025507,342,FAB-C,AREA-2,SYS-BETA,25,5,16,12,2,6,4,2,6,5,1,4,3,7,445
DEV-0199,SER-002,2026/03/29 11:08:25 PM,ORD-025508,50,FAB-B,AREA-3,SYS-ALPHA,43,5,18,12,1,7,5,2,5,4,2,6,3,1,103
DEV-0092,,2026/03/27 04:13:47 AM,ORD-025509,1265,FAB-C,AREA-3,SYS-GAMMA,16,3,11,8,1,7,5,1,2,2,1,2,1,15,916
DEV-0199,SER-002,2026/03/11 12:59:48 AM,ORD-025510,782,FAB-B,AREA-3,SYS-ALPHA,27,6,17,9,3,12,5,2,3,2,1,2,2,19,1167
DEV-0109,,2026/03/31 11:31:26 AM,ORD-025511,1001,FAB-A,,SYS-ALPHA,7,5,23,11,3,13,6,1,6,3,1,4,2,20,1207
DEV-0055,SER-033,2026/03/09 02:16:27 AM,ORD-025512,61,FAB-A,AREA-3,SYS-GAMMA,7,6,20,12,4,14,8,1,4,1,1,2,3,1,67
DEV-0133,TYP-048,2026/03/12 12:48:10 AM,ORD-025513,682,FAB-A,AREA-3,SYS-BETA,14,5,24,7,3,15,5,1,6,1,1,3,1,14,854
DEV-0045,MDL-031,2026/03/23 02:21:37 PM,ORD-025514,985,FAB-C,AREA-2,SYS-BETA,30,5,26,12,2,17,6,2,7,4,1,2,2,20,1230
DEV-0056,MDL-032,2026/03/14 02:08:54 AM,ORD-025515,23,FAB-A,AREA-2,SYS-GAMMA,2,8,25,14,4,18,7,2,3,4,2,4,3,1,62
DEV-0131,SER-019,2026/03/14 09:01:56 PM,ORD-025516,43,FAB-C,AREA-2,SYS-ALPHA,47,4,26,8,1,16,3,1,6,2,2,4,3,1,107
DEV-0055,SER-033,2026/03/10 04:55:09 PM,ORD-025517,237,FAB-A,AREA-3,SYS-GAMMA,9,3,22,14,1,13,7,1,4,4,1,5,3,2,129
DEV-0166,SER-002,2026/03/02 09:44:10 AM,ORD-025518,372,FAB-B,AREA-3,SYS-GAMMA,1,4,27,6,2,17,3,1,5,1,1,5,2,6,361
DEV-0181,TYP-011,2026/03/08 06:22:51 PM,ORD-025519,16,FAB-C,AREA-1,SYS-ALPHA,10,5,25,17,3,17,11,1,5,4,1,3,2,1,70
DEV-0049,,2026/03/26 10:30:57 PM,ORD-025520,50,FAB-C,,SYS-ALPHA,14,7,17,17,4,9,12,2,4,3,1,4,2,1,74
DEV-0113,,2026/03/21 03:48:16 AM,ORD-025521,22,FAB-A,,SYS-ALPHA,6,5,18,9,2,12,4,2,3,2,1,3,3,1,66
DEV-0020,EQP-021,2026/03/19 12:41:37 PM,ORD-025522,46,FAB-A,AREA-2,SYS-ALPHA,17,3,19,12,1,15,7,1,2,3,1,2,2,1,77
DEV-0016,SER-018,2026/03/27 12:06:18 AM,ORD-025523,29,FAB-C,AREA-1,SYS-GAMMA,16,7,18,14,4,11,8,1,3,4,2,4,2,1,76
DEV-0048,TYP-020,2026/03/11 05:28:51 PM,ORD-025524,85,FAB-B,AREA-3,SYS-BETA,5,9,25,13,6,20,8,2,3,2,1,2,3,3,185
DEV-0157,SER-025,2026/03/26 01:58:32 AM,ORD-025525,330,FAB-C,AREA-2,SYS-GAMMA,5,5,21,10,3,12,5,1,4,2,1,5,3,6,365
DEV-0158,TYP-014,2026/03/14 06:06:28 AM,ORD-025526,24,FAB-A,,SYS-BETA,6,6,19,10,4,10,5,1,6,3,1,3,2,1,66
DEV-0126,EQP-034,2026/03/31 12:10:54 PM,ORD-025527,355,FAB-C,AREA-2,SYS-BETA,10,6,27,16,2,17,8,2,6,5,2,4,3,8,490
DEV-0093,MDL-007,2026/03/05 11:28:38 AM,ORD-025528,26,FAB-A,AREA-3,SYS-ALPHA,13,5,24,16,2,17,8,1,4,4,2,3,4,1,73
DEV-0156,SER-006,2026/03/10 09:07:21 AM,ORD-025529,214,FAB-A,AREA-2,SYS-ALPHA,6,7,24,16,3,15,8,3,6,6,1,3,2,6,366
DEV-0140,,2026/03/27 08:09:32 AM,ORD-025530,56,FAB-A,AREA-2,SYS-ALPHA,54,6,27,9,3,17,5,2,6,2,1,4,2,1,114
DEV-0008,EQP-023,2026/03/24 05:30:02 PM,ORD-025531,197,FAB-B,AREA-3,SYS-ALPHA,255,5,22,12,4,14,9,1,5,2,1,3,1,4,318
DEV-0046,EQP-034,2026/03/27 04:54:03 PM,ORD-025532,1970,FAB-C,,SYS-ALPHA,4,3,17,9,1,11,5,1,3,3,1,3,1,24,1444
